url,Place_ID
https://www.google.com/maps/search/?api=1&query=%D8%B0%D9%8A%20%D8%B3%D9%8A%D9%85%20%D8%B4%D9%88%D8%A8%20%D8%AC%D8%AF%D8%A9%20-%20the%20SAEM%20SHOP%20Jeddah&query_place_id=ChIJK00jtyfRwxURFa3yumvHGoM,ChIJK00jtyfRwxURFa3yumvHGoM
https://www.google.com/maps/search/?api=1&query=%D8%A3%D8%B1%D8%AC%D9%88%D8%A7%D9%86%20%D8%A7%D9%84%D9%81%D8%AE%D8%A7%D9%85%D8%A9%20%D9%81%D8%B1%D8%B9%20%D8%A7%D9%84%D8%B5%D9%8A%D8%B1%D9%81%D9%8A%20%D9%85%D9%88%D9%84&query_place_id=ChIJGdyrndfRwxUR4eUa59P5qR0,ChIJGdyrndfRwxUR4eUa59P5qR0
https://www.google.com/maps/search/?api=1&query=%D9%88%D8%AC%D9%88%D9%87&query_place_id=ChIJU16qCp_RwxURXNWemkLD-Tk,ChIJU16qCp_RwxURXNWemkLD-Tk
https://www.google.com/maps/search/?api=1&query=Mikyajy&query_place_id=ChIJgS24LEbQwxUR5sJSVnD1bOA,ChIJgS24LEbQwxUR5sJSVnD1bOA
https://www.google.com/maps/search/?api=1&query=My%20Way&query_place_id=ChIJ4w_DSU_QwxUR-LGfdhxUBWw,ChIJ4w_DSU_QwxUR-LGfdhxUBWw
https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%86%D8%A7%20%D9%84%D9%8A%D8%AF%D9%8A&query_place_id=ChIJ9dF5gpjRwxUR95a5eNQXX-s,ChIJ9dF5gpjRwxUR95a5eNQXX-s
https://www.google.com/maps/search/?api=1&query=%D8%B1%D9%88%D8%B2%20%D9%84%D9%8A%D9%86%D8%A7%20%D9%84%D9%84%D8%B9%D8%B7%D9%88%D8%B1%20%D9%88%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84&query_place_id=ChIJxWRaGlvRwxURxCjTmnVStls,ChIJxWRaGlvRwxURxCjTmnVStls
https://www.google.com/maps/search/?api=1&query=United%20Pharmacy%20-%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9&query_place_id=ChIJ65UPujnMwxURBZC-vvTcjeg,ChIJ65UPujnMwxURBZC-vvTcjeg
https://www.google.com/maps/search/?api=1&query=Ardene&query_place_id=ChIJvRLXk3jPwxURMpvLkfTi4Q0,ChIJvRLXk3jPwxURMpvLkfTi4Q0
https://www.google.com/maps/search/?api=1&query=%D8%B5%D9%86%D8%A7%D8%B9%20%D8%A7%D9%84%D8%B9%D8%B7%D9%89%D8%B1&query_place_id=ChIJU7A6BQDRwxURC3NfejtL5t4,ChIJU7A6BQDRwxURC3NfejtL5t4
https://www.google.com/maps/search/?api=1&query=Beauty%20Distribution%20Centre&query_place_id=ChIJXUxmJjrRwxURR-7DVxe5XMs,ChIJXUxmJjrRwxURR-7DVxe5XMs
https://www.google.com/maps/search/?api=1&query=%D9%88%D9%83%D8%A7%D9%84%D8%A9%20%D8%B2%D9%8A%D9%86%20%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9%20%7C%20Zain%20International%20Trading%20Agency&query_place_id=ChIJk9AQE9LRwxURtQPWyEclPVY,ChIJk9AQE9LRwxURtQPWyEclPVY
https://www.google.com/maps/search/?api=1&query=seven%20cosmetics%20est&query_place_id=ChIJCz2TNMDRwxURRW39g2TKoXw,ChIJCz2TNMDRwxURRW39g2TKoXw
https://www.google.com/maps/search/?api=1&query=Ahlam%20Albalad%20Beauty&query_place_id=ChIJmWtZVtPRwxURVl_eRzx47jQ,ChIJmWtZVtPRwxURVl_eRzx47jQ
https://www.google.com/maps/search/?api=1&query=Natural%20Beauty%20Middle%20East%20Trading&query_place_id=ChIJF6b8EIjPwxURpw1BN_0smTA,ChIJF6b8EIjPwxURpw1BN_0smTA
https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B2%D8%A7%D9%8A%D8%A7%20%D8%A7%D9%84%D8%B9%D9%86%D8%A7%D9%8A%D9%87%20%D9%85%D8%B3%D8%AA%D9%84%D8%B2%D9%85%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%84%D9%8A%D9%86%20%D9%88%20%D9%85%D8%B1%D8%A7%D9%83%D8%B2%20%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%AC&query_place_id=ChIJW8yivt3RwxUReb-oGjafoGo,ChIJW8yivt3RwxUReb-oGjafoGo
https://www.google.com/maps/search/?api=1&query=%D8%AF%D8%A7%D8%B1%20%D8%A7%D9%84%D8%AD%D9%84%D8%A7%D9%82%D9%8A%D9%86&query_place_id=ChIJg5TujgvRwxURgfqg2f8XY-8,ChIJg5TujgvRwxURgfqg2f8XY-8
https://www.google.com/maps/search/?api=1&query=Idris%20Falqi%20Sons%20Company-%20Cosmetics&query_place_id=ChIJqchG4WDPwxURv1e43sCbR4o,ChIJqchG4WDPwxURv1e43sCbR4o
https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AD%D9%84%20%D8%B9%D9%84%D9%8A%20%D8%B4%D8%A7%D8%B1%20%D8%B3%D8%A7%D8%A8%D9%82%D8%A7%20-%20%D8%A7%D9%84%D8%A7%D9%86%20%D8%A7%D8%B3%D9%85%D9%87%20%D8%A7%D9%84%D8%AC%D9%85%D8%A7%D9%84%20%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF&query_place_id=ChIJUemfqkzRwxURC25CO8kgl-Y,ChIJUemfqkzRwxURC25CO8kgl-Y
https://www.google.com/maps/search/?api=1&query=Slick%20Trading%20Company%20%D8%B4%D8%B1%D9%83%D8%A9%20%D8%B3%D9%84%D9%8A%D9%83%20%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9&query_place_id=ChIJtWb97MLRwxURqyAjcKTq3k0,ChIJtWb97MLRwxURqyAjcKTq3k0
https://www.google.com/maps/search/?api=1&query=i-Health%20Pharma%20Company&query_place_id=ChIJO7myGxLbwxURRoCR1q8eMCE,ChIJO7myGxLbwxURRoCR1q8eMCE
https://www.google.com/maps/search/?api=1&query=Meaadek%20Brand%20l%20%D9%85%D9%8A%D8%B9%D8%A7%D8%AF%D9%83%20%D8%A8%D8%B1%D8%A7%D9%86%D8%AF&query_place_id=ChIJQdwfY-fRwxUR6YGn8Yhu7yY,ChIJQdwfY-fRwxUR6YGn8Yhu7yY
https://www.google.com/maps/search/?api=1&query=Eimkaan%20alkhalij%20Trading%20Est%20%7C%D9%85%D8%A4%D8%B3%D8%B3%D8%A9%20%D8%A5%D9%85%D9%83%D8%A7%D9%86%20%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC%20%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9&query_place_id=ChIJe7rSTEPRwxUR8dXJZJ-c67s,ChIJe7rSTEPRwxUR8dXJZJ-c67s
https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B1%D9%83%D8%A9%20%D8%A7%D9%84%D8%B1%D8%B9%D8%A7%D9%8A%D8%A9%20%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9%20%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9%20-%20United%20Care%20Company%20LTD&query_place_id=ChIJVYxc2j7QwxURo1iPRSS5H_U,ChIJVYxc2j7QwxURo1iPRSS5H_U
https://www.google.com/maps/search/?api=1&query=%D8%B3%D9%8A%D9%81%D9%88%D8%B1%D8%A7&query_place_id=ChIJZfNfcWLRwxURjwSadcYDHWs,ChIJZfNfcWLRwxURjwSadcYDHWs
https://www.google.com/maps/search/?api=1&query=%D8%AF%D8%A7%D8%B1%20%D8%A7%D9%84%D8%A7%D9%85%D9%8A%D8%B1%D8%A7%D8%AA%20%D8%A7%D9%84%D9%85%D9%83%D8%B1%D9%88%D9%86%D8%A9&query_place_id=ChIJ59yuBlPRwxURT_zqvLheFyA,ChIJ59yuBlPRwxURT_zqvLheFyA
https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B1%D9%83%D8%A9%20%D8%A7%D9%84%D8%A3%D8%AB%D8%B1%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9%20%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9%20%D8%A7%D9%84%D9%85%D8%AD%D8%AF%D9%88%D8%AF%D8%A9&query_place_id=ChIJT4tMOfLPwxURLd_WLWPVwkk,ChIJT4tMOfLPwxURLd_WLWPVwkk
https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%B2%D9%8A%D8%AA%20%D8%A7%D9%84%D8%A7%D9%81%D8%BA%D8%A7%D9%86%D9%8A%20%D8%A7%D9%84%D8%A7%D8%B5%D9%84%D9%8A&query_place_id=ChIJvzQ3EMPRwxURYqgdGa7my48,ChIJvzQ3EMPRwxURYqgdGa7my48
https://www.google.com/maps/search/?api=1&query=Beauty%20Supply&query_place_id=ChIJFbw6PEfbwxURnBH7sPssSNg,ChIJFbw6PEfbwxURnBH7sPssSNg
https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B1%D9%83%D8%A9%20%D8%B1%D8%A7%D9%85%D9%8A%D8%AF%D9%8A%20%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9&query_place_id=ChIJgcEQ-HvPwxUR0EceqrfpWHA,ChIJgcEQ-HvPwxUR0EceqrfpWHA
https://www.google.com/maps/search/?api=1&query=%D8%A8%D9%84%D9%88%D9%85%20%D9%84%D9%84%D8%B9%D8%B7%D9%88%D8%B1%20(%D9%81%D8%B1%D8%B9%20%D8%B9%D8%B2%D9%8A%D8%B2%20%D9%85%D9%88%D9%84%20%D8%A8%D9%88%D8%A7%D8%A8%D8%A9%201)&query_place_id=ChIJLUQRXX7RwxURaBshEWZnttc,ChIJLUQRXX7RwxURaBshEWZnttc
https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B1%D9%83%D8%A9%20%D8%AD%D9%84%D9%88%D9%84%20%D9%83%D9%8A%D8%B1%20Hulul%20Care%20Co.%20l&query_place_id=ChIJl-LgTkrPwxURPw0-CLyeyhQ,ChIJl-LgTkrPwxURPw0-CLyeyhQ
https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AA%D8%AC%D8%B1%20%D8%A3%D8%B3%D9%8A%D9%84%20%D8%B3%D8%AA%D9%88%D8%B1&query_place_id=ChIJxxlTAljRwxURVF--COoNvt8,ChIJxxlTAljRwxURVF--COoNvt8
https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D9%88%D9%86%D8%AF%20%D9%87%D9%8A%D8%B1%20%D8%A8%D9%84%D8%B3%20%D8%AD%D9%84%D9%88%D9%84%20%D9%85%D8%AA%D9%83%D8%A7%D9%85%D9%84%D8%A9%20%D9%84%D9%84%D8%B9%D9%86%D8%A7%D9%8A%D8%A9%20%D8%A8%D8%A7%D9%84%D8%B4%D8%B9%D8%B1%20%D9%88%D8%A7%D9%84%D9%84%D8%AD%D9%8A%D8%A9%20Almond%20Hair%20Plus&query_place_id=ChIJRUy0FaPPwxURbH6kt8L53MY,ChIJRUy0FaPPwxURbH6kt8L53MY
https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B1%D9%83%D8%A9%20%D9%87%D9%8A%D8%A8%D8%A9%20%D8%A7%D9%84%D8%AC%D9%85%D8%A7%D9%84&query_place_id=ChIJWXkJIHvRwxURYw-vrT-BKo0,ChIJWXkJIHvRwxURYw-vrT-BKo0
https://www.google.com/maps/search/?api=1&query=%D9%81%D8%A7%D8%B3%D8%AA%D8%B1&query_place_id=ChIJPx3iXxTQwxUROGTfmaHautk,ChIJPx3iXxTQwxUROGTfmaHautk
https://www.google.com/maps/search/?api=1&query=NRD%20Company&query_place_id=ChIJPeiByTHQwxURLvS6Jf3RzSs,ChIJPeiByTHQwxURLvS6Jf3RzSs
https://www.google.com/maps/search/?api=1&query=arjwanalfkhama%20company&query_place_id=ChIJA8S9KMrPwxURdnxMRAKHsJ0,ChIJA8S9KMrPwxURdnxMRAKHsJ0
https://www.google.com/maps/search/?api=1&query=MitchJuv%20Beauty%20Products&query_place_id=ChIJR3CgrCXPwxUR5iGRVJrh9AY,ChIJR3CgrCXPwxUR5iGRVJrh9AY
https://www.google.com/maps/search/?api=1&query=Establishment%20Pergis%20Commercial&query_place_id=ChIJoctZhzTRwxUR98JuSUPUMG4,ChIJoctZhzTRwxUR98JuSUPUMG4
https://www.google.com/maps/search/?api=1&query=chuchu%20whitening%20cream&query_place_id=ChIJB-VyXpDRwxURzqAgc0VtS2M,ChIJB-VyXpDRwxURzqAgc0VtS2M
https://www.google.com/maps/search/?api=1&query=L'Occitane%20En%20Provence%20-%20Jeddah%20Park&query_place_id=ChIJz5LFUeXRwxURLtQenQNvOeQ,ChIJz5LFUeXRwxURLtQenQNvOeQ
https://www.google.com/maps/search/?api=1&query=Nahdi%20pharmacy%20%7C%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D9%87%20%D8%A7%D9%84%D9%86%D9%87%D8%AF%D9%89&query_place_id=ChIJvYtH8rDRwxURTIB0JVvwz8s,ChIJvYtH8rDRwxURTIB0JVvwz8s
https://www.google.com/maps/search/?api=1&query=%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D8%A2%D9%8A%20%D8%A8%D8%B1%D8%A7%D9%86%D8%AF%20%D8%AC%D9%85%D9%84%D8%A9%20%D8%A7%D9%84%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A7%D8%AA&query_place_id=ChIJmzm5RiDRwxURkxEF3DEURcc,ChIJmzm5RiDRwxURkxEF3DEURcc
https://www.google.com/maps/search/?api=1&query=Centrepoint%20-%20Haddab&query_place_id=ChIJR_VOYxbQwxURxrYRxfLtiAs,ChIJR_VOYxbQwxURxrYRxfLtiAs
https://www.google.com/maps/search/?api=1&query=OTAAM%20MEDICAL&query_place_id=ChIJH8L9_LPPwxURyH5zBU9QRKM,ChIJH8L9_LPPwxURyH5zBU9QRKM
https://www.google.com/maps/search/?api=1&query=AFAMED%20-%20%D8%A7%D9%81%D9%8A%20%D8%B7%D8%A8%D9%8A%D8%A9&query_place_id=ChIJ5zi4bP_QwxUREdr-0BtrS2Q,ChIJ5zi4bP_QwxUREdr-0BtrS2Q
https://www.google.com/maps/search/?api=1&query=Nahdi&query_place_id=ChIJpSmneLnRwxURSGWGa3R_JNo,ChIJpSmneLnRwxURSGWGa3R_JNo
https://www.google.com/maps/search/?api=1&query=%D8%B4%D8%B1%D9%83%D8%A9%20%D8%B9%D9%84%D8%A7%D9%85%D8%A9%20%D8%A7%D9%84%D8%AC%D9%85%D8%A7%D9%84%20%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D9%87%20%D8%A7%D9%84%D9%85%D8%AD%D8%AF%D9%88%D8%AF%D8%A9&query_place_id=ChIJS9C1VcLRwxURcbvhlg7i7RE,ChIJS9C1VcLRwxURcbvhlg7i7RE
https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D8%B9%D8%B3%D9%84%D9%8A%20%D9%84%D9%84%D8%B9%D8%B7%D9%88%D8%B1%20%D9%88%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D9%8A%D9%84%20%D9%88%D8%AA%D8%AC%D9%87%D9%8A%D8%B2%20%D8%A7%D9%84%D8%B5%D9%88%D8%A7%D9%84%D9%8A%D9%86&query_place_id=ChIJz-CUZFjRwxURrCl8nf_Tdy0,ChIJz-CUZFjRwxURrCl8nf_Tdy0
https://www.google.com/maps/search/?api=1&query=beauty%20concepts%20jeddah&query_place_id=ChIJOZiuXYfbwxURNKr9GW-WCes,ChIJOZiuXYfbwxURNKr9GW-WCes
https://www.google.com/maps/search/?api=1&query=Unique%20Planet%20Est.%20For%20Trading%20%7C%20%D9%85%D8%A4%D8%B3%D8%B3%D8%A9%20%D9%83%D9%88%D9%83%D8%A8%20%D9%85%D8%AA%D9%85%D9%8A%D8%B2%20%D9%84%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9&query_place_id=ChIJiyesfQ7RwxUR7E5I_mbkh4A,ChIJiyesfQ7RwxUR7E5I_mbkh4A
https://www.google.com/maps/search/?api=1&query=Cana%20Gold%20GCC&query_place_id=ChIJdRs3SebRwxUR0RzoauvmNCg,ChIJdRs3SebRwxUR0RzoauvmNCg
https://www.google.com/maps/search/?api=1&query=Beauty%20Private%20Salon%20%7C%20%D8%A8%D9%8A%D9%88%D8%AA%D9%8A%20%D8%A8%D8%B1%D8%A7%D9%8A%DA%A4%D8%AA%20%D8%B5%D8%A7%D9%84%D9%88%D9%86&query_place_id=ChIJ958UK0PRwxURg1p01_mUm80,ChIJ958UK0PRwxURg1p01_mUm80
https://www.google.com/maps/search/?api=1&query=%D8%AA%D9%85%D8%B1&query_place_id=ChIJaYqT9xnQwxURGsEa61RUDlk,ChIJaYqT9xnQwxURGsEa61RUDlk
https://www.google.com/maps/search/?api=1&query=Brands%20For%20Less%20%D8%A8%D8%B1%D8%A7%D9%86%D8%AF%D8%B2%20%D9%81%D9%88%D8%B1%20%D9%84%D8%B3%20-%20Solitaire%20Centre&query_place_id=ChIJ03s4XSTRwxURvkr1rCQruuM,ChIJ03s4XSTRwxURvkr1rCQruuM
https://www.google.com/maps/search/?api=1&query=Centrepoint%20-%20Serafi%20Park%20New&query_place_id=ChIJ8xDcvYPRwxURYIFRNp0tUJc,ChIJ8xDcvYPRwxURYIFRNp0tUJc
https://www.google.com/maps/search/?api=1&query=wafi%20trend%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D9%88%D8%A7%D9%81%D9%8A%20%D8%AA%D8%B1%D9%86%D8%AF&query_place_id=ChIJbyDUDgDRwxURW9Rge1qdZsA,ChIJbyDUDgDRwxURW9Rge1qdZsA
https://www.google.com/maps/search/?api=1&query=United%20Pharmacy%20-%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9&query_place_id=ChIJFS2nvQnRwxUR1aBpQrBVWus,ChIJFS2nvQnRwxUR1aBpQrBVWus
https://www.google.com/maps/search/?api=1&query=Asia%20Modern%20Pharmacy%20(%D8%A8%D8%AC%D9%88%D8%A7%D8%B1%20%D9%85%D8%B1%D9%83%D8%B2%20%D8%B7%D9%84%D8%A7%D9%84%20%D9%82%D8%B7%D8%A8)&query_place_id=ChIJV3MMMAnRwxURJt2QhKdZImE,ChIJV3MMMAnRwxURJt2QhKdZImE
https://www.google.com/maps/search/?api=1&query=united%20pharmacy%20-%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9&query_place_id=ChIJi35ucADRwxURFVcfHy_o48U,ChIJi35ucADRwxURFVcfHy_o48U
https://www.google.com/maps/search/?api=1&query=Nahdi%20pharmacy%20%7C%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D9%87%20%D8%A7%D9%84%D9%86%D9%87%D8%AF%D9%89&query_place_id=ChIJE64atFfRwxUR42LbQWZ9P8g,ChIJE64atFfRwxUR42LbQWZ9P8g
https://www.google.com/maps/search/?api=1&query=Nahdi%20pharmacy%20%7C%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D9%87%20%D8%A7%D9%84%D9%86%D9%87%D8%AF%D9%89&query_place_id=ChIJuz2vrqbRwxUReUe366bf9_8,ChIJuz2vrqbRwxUReUe366bf9_8
https://www.google.com/maps/search/?api=1&query=ZAHRA%20PHARMACY%203%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D8%A7%D9%84%D8%B2%D9%87%D8%B1%D8%A7%D8%A1&query_place_id=ChIJc8cscjrRwxURC8UQt9tCrgg,ChIJc8cscjrRwxURC8UQt9tCrgg
https://www.google.com/maps/search/?api=1&query=Deyar%20Al-Shati%20Pharmacy%20Safa%20Branch&query_place_id=ChIJH_gZoQnRwxUR2kiCop_VCsc,ChIJH_gZoQnRwxUR2kiCop_VCsc
https://www.google.com/maps/search/?api=1&query=%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D9%85%D9%88%D8%A7%D8%B1%D8%AF%20%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%B2%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%A9%20%D9%81%D8%B1%D8%B9%20%D8%A7%D9%84%D8%B5%D9%81%D8%A7&query_place_id=ChIJdTHgkVjRwxURvob2PZwSIdE,ChIJdTHgkVjRwxURvob2PZwSIdE
https://www.google.com/maps/search/?api=1&query=Abq%20med%20pharmacy%20-%20%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D8%B9%D8%A8%D9%82%20%D9%85%D9%8A%D8%AF&query_place_id=ChIJaz2-0nfRwxURSjWwr2D2QO4,ChIJaz2-0nfRwxURSjWwr2D2QO4
https://www.google.com/maps/search/?api=1&query=%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9%20%D9%85%D9%84%D9%83&query_place_id=ChIJodzpjbHRwxUROmgBhLPXbS0,ChIJodzpjbHRwxUROmgBhLPXbS0
